"PROD_ID","CUST_ID","TIME_ID","CHANNEL_ID","PROMO_ID","QUANTITY_SOLD","AMOUNT_SOLD","LAST_UPDATE_DATE"
142,9669,18-JAN-02,4,999,1,20.78,
142,10155,18-JAN-02,2,999,1,21.2,
142,11649,18-JAN-02,4,999,1,20.78,
142,14053,18-JAN-02,4,999,1,20.78,
142,17011,18-JAN-02,2,999,1,21.2,
142,17011,18-JAN-02,4,999,1,20.78,
142,17633,18-JAN-02,2,999,1,21.2,
143,593,18-JAN-02,4,999,1,20.65,
143,1242,18-JAN-02,4,999,1,20.65,
143,1485,18-JAN-02,4,999,1,20.65,
143,2142,18-JAN-02,2,999,1,20.86,
143,2576,18-JAN-02,2,999,1,20.86,
143,3783,18-JAN-02,4,999,1,20.65,
143,4788,18-JAN-02,2,999,1,20.86,
143,5532,18-JAN-02,4,999,1,20.65,
143,7421,18-JAN-02,4,999,1,20.65,
143,8747,18-JAN-02,4,999,1,20.65,
143,9669,18-JAN-02,4,999,1,20.65,
143,17011,18-JAN-02,4,999,1,20.65,
143,17011,18-JAN-02,2,999,1,20.86,
143,17633,18-JAN-02,4,999,1,20.65,
144,593,18-JAN-02,2,999,1,7.79,
144,1242,18-JAN-02,4,999,1,7.63,
144,3783,18-JAN-02,2,999,1,7.79,
144,5126,18-JAN-02,4,999,1,7.63,
144,7421,18-JAN-02,4,999,1,7.63,
144,9669,18-JAN-02,4,999,1,7.63,
144,9669,18-JAN-02,2,999,1,7.79,
144,17011,18-JAN-02,2,999,1,7.79,
144,17011,18-JAN-02,4,999,1,7.63,
144,17633,18-JAN-02,2,999,1,7.79,
145,147,18-JAN-02,4,999,1,11.22,
147,16266,18-JAN-02,3,351,1,7.94,
147,17011,18-JAN-02,3,351,1,7.94,
147,33735,18-JAN-02,3,351,1,7.94,
148,147,18-JAN-02,3,351,1,23.14,
148,361,18-JAN-02,3,351,1,23.14,
148,387,18-JAN-02,3,351,1,23.14,
148,593,18-JAN-02,3,351,1,23.14,
148,639,18-JAN-02,3,351,1,23.14,
148,1242,18-JAN-02,3,351,1,23.14,
148,1261,18-JAN-02,3,351,1,23.14,
148,1291,18-JAN-02,3,351,1,23.14,
148,1406,18-JAN-02,3,351,1,23.14,
148,1422,18-JAN-02,3,351,1,23.14,
148,1485,18-JAN-02,3,351,1,23.14,
148,1943,18-JAN-02,3,351,1,23.14,
148,1959,18-JAN-02,3,351,1,23.14,
148,2080,18-JAN-02,3,351,1,23.14,
148,2115,18-JAN-02,3,351,1,23.14,
148,2142,18-JAN-02,3,351,1,23.14,
148,3014,18-JAN-02,3,351,1,23.14,
148,3456,18-JAN-02,3,351,1,23.14,
148,3783,18-JAN-02,3,351,1,23.14,
148,4635,18-JAN-02,3,351,1,23.14,
148,5126,18-JAN-02,3,351,1,23.14,
148,5233,18-JAN-02,3,351,1,23.14,
148,5847,18-JAN-02,3,351,1,23.14,
148,6341,18-JAN-02,3,351,1,23.14,
148,7076,18-JAN-02,3,351,1,23.14,
148,7421,18-JAN-02,3,351,1,23.14,
148,8747,18-JAN-02,3,351,1,23.14,
148,8787,18-JAN-02,3,351,1,23.14,
148,9669,18-JAN-02,3,351,1,23.14,
148,10844,18-JAN-02,3,351,1,23.14,
148,11497,18-JAN-02,3,351,1,23.14,
148,11649,18-JAN-02,3,351,1,23.14,
148,14053,18-JAN-02,3,351,1,23.14,
148,16247,18-JAN-02,3,351,1,23.14,
148,17011,18-JAN-02,3,351,1,23.14,
140,14053,18-JAN-02,2,999,1,32.06,
140,14053,18-JAN-02,4,999,1,31.74,
140,17011,18-JAN-02,2,999,1,32.06,
140,17011,18-JAN-02,4,999,1,31.74,
140,17633,18-JAN-02,2,999,1,32.06,
141,361,18-JAN-02,4,999,1,30.93,
141,593,18-JAN-02,4,999,1,30.93,
141,593,18-JAN-02,2,999,1,31.75,
141,639,18-JAN-02,4,999,1,30.93,
141,1242,18-JAN-02,2,999,1,31.75,
141,1242,18-JAN-02,4,999,1,30.93,
141,1261,18-JAN-02,4,999,1,30.93,
141,1422,18-JAN-02,4,999,1,30.93,
141,1422,18-JAN-02,2,999,1,31.75,
141,1485,18-JAN-02,4,999,1,30.93,
141,1485,18-JAN-02,2,999,1,31.75,
141,1943,18-JAN-02,2,999,1,31.75,
141,2142,18-JAN-02,4,999,1,30.93,
141,2142,18-JAN-02,2,999,1,31.75,
141,3014,18-JAN-02,4,999,1,30.93,
141,3783,18-JAN-02,2,999,1,31.75,
141,3783,18-JAN-02,4,999,1,30.93,
141,5126,18-JAN-02,2,999,1,31.75,
141,7076,18-JAN-02,4,999,1,30.93,
141,7421,18-JAN-02,4,999,1,30.93,
141,7421,18-JAN-02,2,999,1,31.75,
146,3053,18-JAN-02,3,351,1,12.88,
146,3783,18-JAN-02,3,351,1,12.88,
146,3882,18-JAN-02,3,351,1,12.88,
146,3936,18-JAN-02,3,351,1,12.88,
146,4523,18-JAN-02,3,351,1,12.88,
146,4635,18-JAN-02,3,351,1,12.88,
146,5126,18-JAN-02,3,351,1,12.88,
146,5233,18-JAN-02,3,351,1,12.88,
146,5532,18-JAN-02,3,351,1,12.88,
146,5847,18-JAN-02,3,351,1,12.88,
146,6118,18-JAN-02,3,351,1,12.88,
146,6342,18-JAN-02,3,351,1,12.88,
146,7076,18-JAN-02,3,351,1,12.88,
146,7421,18-JAN-02,3,351,1,12.88,
146,8747,18-JAN-02,3,351,1,12.88,
146,9669,18-JAN-02,3,351,1,12.88,
146,10014,18-JAN-02,3,351,1,12.88,
146,10155,18-JAN-02,3,351,1,12.88,
146,11445,18-JAN-02,3,351,1,12.88,
146,11497,18-JAN-02,3,351,1,12.88,
146,11649,18-JAN-02,3,351,1,12.88,
146,14053,18-JAN-02,3,351,1,12.88,
146,16247,18-JAN-02,3,351,1,12.88,
146,17011,18-JAN-02,3,351,1,12.88,
146,17633,18-JAN-02,3,351,1,12.88,
146,33735,18-JAN-02,3,351,1,12.88,
147,147,18-JAN-02,3,351,1,7.94,
147,593,18-JAN-02,3,351,1,7.94,
147,639,18-JAN-02,3,351,1,7.94,
147,1242,18-JAN-02,3,351,1,7.94,
147,1406,18-JAN-02,3,351,1,7.94,
147,1422,18-JAN-02,3,351,1,7.94,
147,1485,18-JAN-02,3,351,1,7.94,
147,1493,18-JAN-02,3,351,1,7.94,
147,1943,18-JAN-02,3,351,1,7.94,
147,1959,18-JAN-02,3,351,1,7.94,
147,2021,18-JAN-02,3,351,1,7.94,
147,2115,18-JAN-02,3,351,1,7.94,
147,2142,18-JAN-02,3,351,1,7.94,
147,3012,18-JAN-02,3,351,1,7.94,
147,3014,18-JAN-02,3,351,1,7.94,
147,3053,18-JAN-02,3,351,1,7.94,
147,3783,18-JAN-02,3,351,1,7.94,
147,3936,18-JAN-02,3,351,1,7.94,
147,4134,18-JAN-02,3,351,1,7.94,
147,5126,18-JAN-02,3,351,1,7.94,
147,5233,18-JAN-02,3,351,1,7.94,
147,5532,18-JAN-02,3,351,1,7.94,
147,5847,18-JAN-02,3,351,1,7.94,
147,6341,18-JAN-02,3,351,1,7.94,
147,6540,18-JAN-02,3,351,1,7.94,
147,7002,18-JAN-02,3,351,1,7.94,
147,7076,18-JAN-02,3,351,1,7.94,
147,7421,18-JAN-02,3,351,1,7.94,
147,8084,18-JAN-02,3,351,1,7.94,
147,8747,18-JAN-02,3,351,1,7.94,
147,8787,18-JAN-02,3,351,1,7.94,
147,9669,18-JAN-02,3,351,1,7.94,
147,10014,18-JAN-02,3,351,1,7.94,
147,10155,18-JAN-02,3,351,1,7.94,
147,11497,18-JAN-02,3,351,1,7.94,
147,11649,18-JAN-02,3,351,1,7.94,
147,14053,18-JAN-02,3,351,1,7.94,
147,16247,18-JAN-02,3,351,1,7.94,
144,1242,18-JAN-02,3,351,1,7.87,
144,1261,18-JAN-02,3,351,1,7.87,
144,1422,18-JAN-02,3,351,1,7.87,
144,1485,18-JAN-02,3,351,1,7.87,
144,1943,18-JAN-02,3,351,1,7.87,
144,1959,18-JAN-02,3,351,1,7.87,
144,2142,18-JAN-02,3,351,1,7.87,
144,3014,18-JAN-02,3,351,1,7.87,
144,3456,18-JAN-02,3,351,1,7.87,
144,5126,18-JAN-02,3,351,1,7.87,
144,7076,18-JAN-02,3,351,1,7.87,
144,7421,18-JAN-02,3,351,1,7.87,
144,8747,18-JAN-02,3,351,1,7.87,
144,9669,18-JAN-02,3,351,1,7.87,
144,17011,18-JAN-02,3,351,1,7.87,
144,17633,18-JAN-02,3,351,1,7.87,
145,147,18-JAN-02,3,351,1,11.68,
145,361,18-JAN-02,3,351,1,11.68,
145,593,18-JAN-02,3,351,1,11.68,
145,639,18-JAN-02,3,351,1,11.68,
145,1242,18-JAN-02,3,351,1,11.68,
145,1422,18-JAN-02,3,351,1,11.68,
145,1485,18-JAN-02,3,351,1,11.68,
145,1493,18-JAN-02,3,351,1,11.68,
145,1943,18-JAN-02,3,351,1,11.68,
145,1959,18-JAN-02,3,351,1,11.68,
145,2142,18-JAN-02,3,351,1,11.68,
145,3012,18-JAN-02,3,351,1,11.68,
145,3014,18-JAN-02,3,351,1,11.68,
145,3053,18-JAN-02,3,351,1,11.68,
145,3456,18-JAN-02,3,351,1,11.68,
145,3783,18-JAN-02,3,351,1,11.68,
145,3882,18-JAN-02,3,351,1,11.68,
145,4134,18-JAN-02,3,351,1,11.68,
145,5126,18-JAN-02,3,351,1,11.68,
145,5233,18-JAN-02,3,351,1,11.68,
145,5847,18-JAN-02,3,351,1,11.68,
145,6540,18-JAN-02,3,351,1,11.68,
145,7076,18-JAN-02,3,351,1,11.68,
145,7421,18-JAN-02,3,351,1,11.68,
145,8084,18-JAN-02,3,351,1,11.68,
145,8787,18-JAN-02,3,351,1,11.68,
145,9669,18-JAN-02,3,351,1,11.68,
145,10014,18-JAN-02,3,351,1,11.68,
145,10155,18-JAN-02,3,351,1,11.68,
145,11445,18-JAN-02,3,351,1,11.68,
145,11649,18-JAN-02,3,351,1,11.68,
145,14053,18-JAN-02,3,351,1,11.68,
145,16266,18-JAN-02,3,351,1,11.68,
145,17011,18-JAN-02,3,351,1,11.68,
146,147,18-JAN-02,3,351,1,12.88,
146,387,18-JAN-02,3,351,1,12.88,
146,639,18-JAN-02,3,351,1,12.88,
146,1242,18-JAN-02,3,351,1,12.88,
146,1422,18-JAN-02,3,351,1,12.88,
146,1485,18-JAN-02,3,351,1,12.88,
146,1493,18-JAN-02,3,351,1,12.88,
146,1943,18-JAN-02,3,351,1,12.88,
146,1959,18-JAN-02,3,351,1,12.88,
146,2021,18-JAN-02,3,351,1,12.88,
146,2115,18-JAN-02,3,351,1,12.88,
146,2142,18-JAN-02,3,351,1,12.88,
146,3012,18-JAN-02,3,351,1,12.88,
146,3014,18-JAN-02,3,351,1,12.88,
141,5847,18-JAN-02,3,351,1,31.56,
141,6341,18-JAN-02,3,351,1,31.56,
141,7076,18-JAN-02,3,351,1,31.56,
141,7421,18-JAN-02,3,351,1,31.56,
141,8747,18-JAN-02,3,351,1,31.56,
141,9669,18-JAN-02,3,351,1,31.56,
141,11191,18-JAN-02,3,351,1,31.56,
141,11649,18-JAN-02,3,351,1,31.56,
141,14053,18-JAN-02,3,351,1,31.56,
141,16266,18-JAN-02,3,351,1,31.56,
141,17011,18-JAN-02,3,351,1,31.56,
142,361,18-JAN-02,3,351,1,20.78,
142,387,18-JAN-02,3,351,1,20.78,
142,593,18-JAN-02,3,351,1,20.78,
142,639,18-JAN-02,3,351,1,20.78,
142,1242,18-JAN-02,3,351,1,20.78,
142,1291,18-JAN-02,3,351,1,20.78,
142,1406,18-JAN-02,3,351,1,20.78,
142,1422,18-JAN-02,3,351,1,20.78,
142,1485,18-JAN-02,3,351,1,20.78,
142,1943,18-JAN-02,3,351,1,20.78,
142,1959,18-JAN-02,3,351,1,20.78,
142,2142,18-JAN-02,3,351,1,20.78,
142,3014,18-JAN-02,3,351,1,20.78,
142,3456,18-JAN-02,3,351,1,20.78,
142,3783,18-JAN-02,3,351,1,20.78,
142,3882,18-JAN-02,3,351,1,20.78,
142,5126,18-JAN-02,3,351,1,20.78,
142,5847,18-JAN-02,3,351,1,20.78,
142,7076,18-JAN-02,3,351,1,20.78,
142,7421,18-JAN-02,3,351,1,20.78,
142,8084,18-JAN-02,3,351,1,20.78,
142,8747,18-JAN-02,3,351,1,20.78,
142,9669,18-JAN-02,3,351,1,20.78,
142,10844,18-JAN-02,3,351,1,20.78,
142,11649,18-JAN-02,3,351,1,20.78,
142,14053,18-JAN-02,3,351,1,20.78,
142,16247,18-JAN-02,3,351,1,20.78,
142,39620,18-JAN-02,3,351,1,20.78,
143,147,18-JAN-02,3,351,1,20.86,
143,361,18-JAN-02,3,351,1,20.86,
143,639,18-JAN-02,3,351,1,20.86,
143,1242,18-JAN-02,3,351,1,20.86,
143,1422,18-JAN-02,3,351,1,20.86,
143,1485,18-JAN-02,3,351,1,20.86,
143,1943,18-JAN-02,3,351,1,20.86,
143,2142,18-JAN-02,3,351,1,20.86,
143,3014,18-JAN-02,3,351,1,20.86,
143,3456,18-JAN-02,3,351,1,20.86,
143,3783,18-JAN-02,3,351,1,20.86,
143,5126,18-JAN-02,3,351,1,20.86,
143,5847,18-JAN-02,3,351,1,20.86,
143,6342,18-JAN-02,3,351,1,20.86,
143,7421,18-JAN-02,3,351,1,20.86,
143,8747,18-JAN-02,3,351,1,20.86,
143,9669,18-JAN-02,3,351,1,20.86,
143,10155,18-JAN-02,3,351,1,20.86,
143,11649,18-JAN-02,3,351,1,20.86,
143,16266,18-JAN-02,3,351,1,20.86,
143,17011,18-JAN-02,3,351,1,20.86,
144,147,18-JAN-02,3,351,1,7.87,
144,361,18-JAN-02,3,351,1,7.87,
144,593,18-JAN-02,3,351,1,7.87,
144,639,18-JAN-02,3,351,1,7.87,
131,11649,18-JAN-02,2,999,1,20.84,
131,14053,18-JAN-02,2,999,1,20.84,
131,14053,18-JAN-02,4,999,1,20.23,
131,16247,18-JAN-02,4,999,1,20.23,
131,17011,18-JAN-02,2,999,1,20.84,
131,17011,18-JAN-02,4,999,1,20.23,
131,17633,18-JAN-02,2,999,1,20.84,
132,147,18-JAN-02,4,999,1,26.66,
132,147,18-JAN-02,2,999,1,27.47,
132,361,18-JAN-02,4,999,1,26.66,
132,387,18-JAN-02,4,999,1,26.66,
132,593,18-JAN-02,2,999,1,27.47,
132,639,18-JAN-02,4,999,1,26.66,
132,639,18-JAN-02,2,999,1,27.47,
132,1242,18-JAN-02,2,999,1,27.47,
132,1242,18-JAN-02,4,999,1,26.66,
132,1261,18-JAN-02,2,999,1,27.47,
132,1261,18-JAN-02,4,999,1,26.66,
132,1422,18-JAN-02,4,999,1,26.66,
132,1943,18-JAN-02,2,999,1,27.47,
132,1943,18-JAN-02,4,999,1,26.66,
132,2021,18-JAN-02,4,999,1,26.66,
132,2142,18-JAN-02,4,999,1,26.66,
132,3014,18-JAN-02,4,999,1,26.66,
132,3014,18-JAN-02,2,999,1,27.47,
132,3783,18-JAN-02,4,999,1,26.66,
132,3783,18-JAN-02,2,999,1,27.47,
132,4188,18-JAN-02,4,999,1,26.66,
132,4523,18-JAN-02,4,999,1,26.66,
132,5126,18-JAN-02,4,999,1,26.66,
132,5847,18-JAN-02,4,999,1,26.66,
140,7421,18-JAN-02,4,999,1,31.74,
140,8084,18-JAN-02,2,999,1,32.06,
140,8747,18-JAN-02,4,999,1,31.74,
140,8787,18-JAN-02,4,999,1,31.74,
140,9669,18-JAN-02,4,999,1,31.74,
140,9669,18-JAN-02,2,999,1,32.06,
140,10155,18-JAN-02,2,999,1,32.06,
140,10844,18-JAN-02,4,999,1,31.74,
140,11649,18-JAN-02,4,999,1,31.74,
140,11649,18-JAN-02,2,999,1,32.06,
140,14053,18-JAN-02,3,351,1,32.06,
140,16247,18-JAN-02,3,351,1,32.06,
140,16266,18-JAN-02,3,351,1,32.06,
140,17011,18-JAN-02,3,351,1,32.06,
140,17633,18-JAN-02,3,351,1,32.06,
141,184,18-JAN-02,3,351,1,31.56,
141,361,18-JAN-02,3,351,1,31.56,
141,593,18-JAN-02,3,351,1,31.56,
141,639,18-JAN-02,3,351,1,31.56,
141,1242,18-JAN-02,3,351,1,31.56,
141,1406,18-JAN-02,3,351,1,31.56,
141,1422,18-JAN-02,3,351,1,31.56,
141,1485,18-JAN-02,3,351,1,31.56,
141,1943,18-JAN-02,3,351,1,31.56,
141,1959,18-JAN-02,3,351,1,31.56,
141,2021,18-JAN-02,3,351,1,31.56,
141,2142,18-JAN-02,3,351,1,31.56,
141,3012,18-JAN-02,3,351,1,31.56,
141,3014,18-JAN-02,3,351,1,31.56,
141,3783,18-JAN-02,3,351,1,31.56,
141,3882,18-JAN-02,3,351,1,31.56,
141,5126,18-JAN-02,3,351,1,31.56,
141,5532,18-JAN-02,3,351,1,31.56,
130,5532,18-JAN-02,2,999,1,98.37,
130,5847,18-JAN-02,2,999,1,98.37,
130,6342,18-JAN-02,4,999,1,95.48,
130,6508,18-JAN-02,2,999,1,98.37,
130,6540,18-JAN-02,4,999,1,95.48,
130,6540,18-JAN-02,2,999,1,98.37,
130,7076,18-JAN-02,2,999,1,98.37,
130,7076,18-JAN-02,4,999,1,95.48,
130,7421,18-JAN-02,4,999,1,95.48,
130,7421,18-JAN-02,2,999,1,98.37,
130,8747,18-JAN-02,4,999,1,95.48,
130,8747,18-JAN-02,2,999,1,98.37,
130,8787,18-JAN-02,2,999,1,98.37,
130,8787,18-JAN-02,4,999,1,95.48,
130,9669,18-JAN-02,2,999,1,98.37,
130,9669,18-JAN-02,4,999,1,95.48,
130,10014,18-JAN-02,2,999,1,98.37,
130,10014,18-JAN-02,4,999,1,95.48,
130,10844,18-JAN-02,4,999,1,95.48,
130,10844,18-JAN-02,2,999,1,98.37,
130,11649,18-JAN-02,4,999,1,95.48,
130,11649,18-JAN-02,2,999,1,98.37,
130,16247,18-JAN-02,4,999,1,95.48,
130,17011,18-JAN-02,4,999,1,95.48,
130,17011,18-JAN-02,2,999,1,98.37,
130,17633,18-JAN-02,2,999,1,98.37,
130,17633,18-JAN-02,4,999,1,95.48,
131,387,18-JAN-02,2,999,1,20.84,
131,387,18-JAN-02,4,999,1,20.23,
131,593,18-JAN-02,2,999,1,20.84,
131,593,18-JAN-02,4,999,1,20.23,
131,639,18-JAN-02,4,999,1,20.23,
131,1242,18-JAN-02,4,999,1,20.23,
131,1242,18-JAN-02,2,999,1,20.84,
131,1261,18-JAN-02,4,999,1,20.23,
131,1422,18-JAN-02,4,999,1,20.23,
131,1422,18-JAN-02,2,999,1,20.84,
131,1485,18-JAN-02,4,999,1,20.23,
131,1493,18-JAN-02,4,999,1,20.23,
131,1943,18-JAN-02,2,999,1,20.84,
131,1943,18-JAN-02,4,999,1,20.23,
131,1959,18-JAN-02,2,999,1,20.84,
131,2142,18-JAN-02,4,999,1,20.23,
131,3014,18-JAN-02,4,999,1,20.23,
131,3783,18-JAN-02,2,999,1,20.84,
131,3783,18-JAN-02,4,999,1,20.23,
131,5126,18-JAN-02,4,999,1,20.23,
131,5126,18-JAN-02,2,999,1,20.84,
131,5532,18-JAN-02,4,999,1,20.23,
131,5532,18-JAN-02,2,999,1,20.84,
131,5847,18-JAN-02,4,999,1,20.23,
131,5847,18-JAN-02,2,999,1,20.84,
131,6342,18-JAN-02,4,999,1,20.23,
131,6540,18-JAN-02,4,999,1,20.23,
131,7076,18-JAN-02,4,999,1,20.23,
131,7421,18-JAN-02,2,999,1,20.84,
131,7421,18-JAN-02,4,999,1,20.23,
131,8747,18-JAN-02,2,999,1,20.84,
131,8747,18-JAN-02,4,999,1,20.23,
131,9669,18-JAN-02,4,999,1,20.23,
131,9669,18-JAN-02,2,999,1,20.84,
131,10844,18-JAN-02,4,999,1,20.23,
131,10844,18-JAN-02,2,999,1,20.84,
131,11649,18-JAN-02,4,999,1,20.23,
128,10014,18-JAN-02,4,999,1,29.79,
128,10844,18-JAN-02,2,999,1,30.69,
128,10844,18-JAN-02,4,999,1,29.79,
128,11497,18-JAN-02,2,999,1,30.69,
128,32860,18-JAN-02,4,999,1,29.79,
128,32860,18-JAN-02,2,999,1,30.69,
128,33735,18-JAN-02,4,999,1,29.79,
129,361,18-JAN-02,4,999,1,186.69,
129,1261,18-JAN-02,4,999,1,186.69,
129,1456,18-JAN-02,4,999,1,186.69,
129,1456,18-JAN-02,2,999,1,192.35,
129,1914,18-JAN-02,2,999,1,192.35,
129,2595,18-JAN-02,4,999,1,186.69,
129,2595,18-JAN-02,2,999,1,192.35,
129,5532,18-JAN-02,2,999,1,192.35,
129,5532,18-JAN-02,4,999,1,186.69,
129,5847,18-JAN-02,4,999,1,186.69,
129,6115,18-JAN-02,4,999,1,186.69,
129,6508,18-JAN-02,2,999,1,192.35,
129,6508,18-JAN-02,4,999,1,186.69,
129,7104,18-JAN-02,2,999,1,192.35,
129,7104,18-JAN-02,4,999,1,186.69,
129,10844,18-JAN-02,4,999,1,186.69,
129,10844,18-JAN-02,2,999,1,192.35,
129,11497,18-JAN-02,4,999,1,186.69,
129,32860,18-JAN-02,2,999,1,192.35,
129,33735,18-JAN-02,4,999,1,186.69,
130,361,18-JAN-02,4,999,1,95.48,
130,387,18-JAN-02,4,999,1,95.48,
130,593,18-JAN-02,2,999,1,98.37,
130,593,18-JAN-02,4,999,1,95.48,
130,639,18-JAN-02,4,999,1,95.48,
130,639,18-JAN-02,2,999,1,98.37,
130,1242,18-JAN-02,4,999,1,95.48,
130,1242,18-JAN-02,2,999,1,98.37,
130,1261,18-JAN-02,2,999,1,98.37,
130,1261,18-JAN-02,4,999,1,95.48,
130,1422,18-JAN-02,2,999,1,98.37,
130,1422,18-JAN-02,4,999,1,95.48,
130,1485,18-JAN-02,2,999,1,98.37,
130,1485,18-JAN-02,4,999,1,95.48,
130,1493,18-JAN-02,4,999,1,95.48,
130,1943,18-JAN-02,2,999,1,98.37,
130,1943,18-JAN-02,4,999,1,95.48,
130,1959,18-JAN-02,4,999,1,95.48,
130,1959,18-JAN-02,2,999,1,98.37,
130,2021,18-JAN-02,4,999,1,95.48,
130,2021,18-JAN-02,2,999,1,98.37,
130,2142,18-JAN-02,4,999,1,95.48,
130,2142,18-JAN-02,2,999,1,98.37,
130,3014,18-JAN-02,4,999,1,95.48,
130,3014,18-JAN-02,2,999,1,98.37,
130,3053,18-JAN-02,2,999,1,98.37,
130,3783,18-JAN-02,2,999,1,98.37,
130,3783,18-JAN-02,4,999,1,95.48,
130,3882,18-JAN-02,4,999,1,95.48,
130,3936,18-JAN-02,2,999,1,98.37,
130,3936,18-JAN-02,4,999,1,95.48,
130,4134,18-JAN-02,4,999,1,95.48,
130,5028,18-JAN-02,2,999,1,98.37,
130,5028,18-JAN-02,4,999,1,95.48,
130,5126,18-JAN-02,4,999,1,95.48,
130,5233,18-JAN-02,2,999,1,98.37,
130,5532,18-JAN-02,4,999,1,95.48,
140,3783,18-JAN-02,3,351,1,32.06,
140,3882,18-JAN-02,3,351,1,32.06,
140,4134,18-JAN-02,3,351,1,32.06,
140,4523,18-JAN-02,3,351,1,32.06,
140,4635,18-JAN-02,3,351,1,32.06,
140,4935,18-JAN-02,3,351,1,32.06,
140,5233,18-JAN-02,3,351,1,32.06,
140,5532,18-JAN-02,3,351,1,32.06,
140,5847,18-JAN-02,3,351,1,32.06,
140,6341,18-JAN-02,3,351,1,32.06,
140,6540,18-JAN-02,3,351,1,32.06,
140,7076,18-JAN-02,3,351,1,32.06,
140,7421,18-JAN-02,3,351,1,32.06,
140,8084,18-JAN-02,3,351,1,32.06,
140,8747,18-JAN-02,3,351,1,32.06,
140,8787,18-JAN-02,3,351,1,32.06,
140,9669,18-JAN-02,3,351,1,32.06,
140,10014,18-JAN-02,3,351,1,32.06,
140,10155,18-JAN-02,3,351,1,32.06,
140,11497,18-JAN-02,3,351,1,32.06,
140,11649,18-JAN-02,3,351,1,32.06,
127,1261,18-JAN-02,2,999,1,89.16,
127,1261,18-JAN-02,4,999,1,86.54,
127,5233,18-JAN-02,4,999,1,86.54,
127,5233,18-JAN-02,2,999,1,89.16,
127,5532,18-JAN-02,4,999,1,86.54,
127,5532,18-JAN-02,2,999,1,89.16,
127,5847,18-JAN-02,2,999,1,89.16,
127,6540,18-JAN-02,4,999,1,86.54,
127,8084,18-JAN-02,4,999,1,86.54,
127,8787,18-JAN-02,4,999,1,86.54,
127,10844,18-JAN-02,4,999,1,86.54,
127,10844,18-JAN-02,2,999,1,89.16,
127,32860,18-JAN-02,2,999,1,89.16,
128,361,18-JAN-02,2,999,1,30.69,
128,361,18-JAN-02,4,999,1,29.79,
128,387,18-JAN-02,4,999,1,29.79,
128,1261,18-JAN-02,4,999,1,29.79,
128,1261,18-JAN-02,2,999,1,30.69,
128,1456,18-JAN-02,4,999,1,29.79,
128,1456,18-JAN-02,2,999,1,30.69,
128,1914,18-JAN-02,4,999,1,29.79,
128,1914,18-JAN-02,2,999,1,30.69,
128,2595,18-JAN-02,2,999,1,30.69,
128,2595,18-JAN-02,4,999,1,29.79,
128,2924,18-JAN-02,4,999,1,29.79,
128,3636,18-JAN-02,3,999,1,30.09,
128,3882,18-JAN-02,2,999,1,30.69,
128,3936,18-JAN-02,4,999,1,29.79,
128,4134,18-JAN-02,2,999,1,30.69,
128,5233,18-JAN-02,2,999,1,30.69,
128,5233,18-JAN-02,4,999,1,29.79,
128,5532,18-JAN-02,2,999,1,30.69,
128,5532,18-JAN-02,4,999,1,29.79,
128,5847,18-JAN-02,4,999,1,29.79,
128,6115,18-JAN-02,2,999,1,30.69,
128,6115,18-JAN-02,4,999,1,29.79,
128,6342,18-JAN-02,4,999,1,29.79,
128,6540,18-JAN-02,2,999,1,30.69,
128,6540,18-JAN-02,4,999,1,29.79,
128,7104,18-JAN-02,4,999,1,29.79,
128,7104,18-JAN-02,2,999,1,30.69,
128,8787,18-JAN-02,2,999,1,30.69,
128,8787,18-JAN-02,4,999,1,29.79,
138,8747,18-JAN-02,3,351,1,136.64,
138,9669,18-JAN-02,3,351,1,136.64,
138,11649,18-JAN-02,3,351,1,136.64,
138,16266,18-JAN-02,3,351,1,136.64,
138,17011,18-JAN-02,3,351,1,136.64,
139,147,18-JAN-02,3,351,1,20.2,
139,361,18-JAN-02,3,351,1,20.2,
139,366,18-JAN-02,3,351,1,20.2,
139,387,18-JAN-02,3,351,1,20.2,
139,593,18-JAN-02,3,351,1,20.2,
139,639,18-JAN-02,3,351,1,20.2,
139,1242,18-JAN-02,3,351,1,20.2,
139,1291,18-JAN-02,3,351,1,20.2,
139,1406,18-JAN-02,3,351,1,20.2,
139,1422,18-JAN-02,3,351,1,20.2,
139,1485,18-JAN-02,3,351,1,20.2,
139,1493,18-JAN-02,3,351,1,20.2,
139,1943,18-JAN-02,3,351,1,20.2,
139,1959,18-JAN-02,3,351,1,20.2,
139,2021,18-JAN-02,3,351,1,20.2,
139,2115,18-JAN-02,3,351,1,20.2,
139,2142,18-JAN-02,3,351,1,20.2,
139,2319,18-JAN-02,3,351,1,20.2,
139,3053,18-JAN-02,3,351,1,20.2,
139,3783,18-JAN-02,3,351,1,20.2,
139,3936,18-JAN-02,3,351,1,20.2,
139,4099,18-JAN-02,3,351,1,20.2,
139,4134,18-JAN-02,3,351,1,20.2,
139,4635,18-JAN-02,3,351,1,20.2,
139,5126,18-JAN-02,3,351,1,20.2,
139,5233,18-JAN-02,3,351,1,20.2,
139,5532,18-JAN-02,3,351,1,20.2,
139,5847,18-JAN-02,3,351,1,20.2,
139,6341,18-JAN-02,3,351,1,20.2,
139,7076,18-JAN-02,3,351,1,20.2,
139,7421,18-JAN-02,3,351,1,20.2,
139,8084,18-JAN-02,3,351,1,20.2,
139,8747,18-JAN-02,3,351,1,20.2,
